Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Demre Kerigan,138.7,1.38,42.39,7.0,2.5,143.4,1.44,2370,2287,339,2,5,25.15,16.12,0.74,57.19,-1.02,1.45,1.35,140.0,138.2,1.0,1.5,9.63,259.87,0.54,3271.16
Burak Alp Mutlu,138.6,1.02,29.66,2.0,0.0,138.6,1.02,1866,2047,105,0,2,29.66,14.0,0.76,1.36,-1.02,,1.02,,138.6,0.0,0.0,2.05,196.02,0.57,1.84
Hasan Atis,138.0,1.34,24.46,14.0,4.0,139.4,0.98,2104,2176,665,7,7,21.76,20.73,1.14,12.52,-1.05,1.14,1.54,143.0,133.1,2.5,1.5,18.76,429.77,1.29,156.83
Narmin Mammadova,137.0,1.39,12.85,14.0,4.0,140.8,1.23,2220,2121,630,6,8,22.25,18.85,0.94,39.31,-1.11,1.38,1.4,138.0,136.2,2.0,2.0,19.51,355.22,0.89,1545.51
Isil Can,135.1,1.21,31.61,3.0,0.0,132.1,1.37,1987,1862,129,1,2,31.33,9.31,0.5,8.31,-1.21,0.65,1.5,145.5,129.8,0.0,0.0,3.64,86.7,0.25,69.11
Huseyin Said Deveci,134.4,2.26,18.03,2.0,2.0,134.4,2.26,2056,2376,125,1,1,18.03,55.93,3.02,11.3,-1.26,0.12,4.39,173.9,94.8,1.0,1.0,4.51,3128.4,9.12,127.68
Hatice Asli Mustu,133.7,1.5,23.09,7.0,1.5,135.5,1.19,2039,2061,372,3,4,21.82,19.94,1.0,13.98,-1.29,2.06,1.08,122.5,142.1,0.5,1.0,10.5,397.53,1.0,195.4
Ismail Eren Midem,133.0,1.49,26.42,3.0,0.5,143.3,0.77,2063,1917,112,1,2,24.67,18.98,1.31,3.04,-1.32,0.7,1.88,144.6,127.2,0.0,0.5,4.47,360.13,1.71,9.26
Timur Yonal,132.7,1.54,30.09,10.0,2.0,137.4,1.08,2046,2085,549,4,6,31.31,24.8,1.27,30.18,-1.34,1.89,1.31,127.2,136.4,1.0,1.0,15.4,614.84,1.6,910.91
Tamer Tarik Selbes,131.1,1.43,99.74,1.0,0.0,131.1,1.43,2209,1855,95,0,1,99.74,0.0,0.0,0.0,-1.43,,1.43,,131.1,0.0,0.0,1.43,0.0,0.0,0.0
Ali Canel Midem,128.6,1.56,50.1,2.0,0.0,128.6,1.56,1647,1756,56,1,1,50.1,24.11,1.29,5.18,-1.56,0.65,2.48,145.6,111.5,0.0,0.0,3.13,581.41,1.67,26.86
Aybike Kucuk,128.5,1.71,34.44,7.0,1.0,139.9,1.3,1883,1942,428,4,3,27.88,29.42,1.53,21.18,-1.57,2.28,0.96,120.0,139.7,1.0,0.0,11.98,865.81,2.34,448.48
Edibe Eylul Cengel,126.4,1.68,38.7,2.0,0.0,126.4,1.68,1960,1734,82,1,1,38.7,10.96,0.59,2.5,-1.68,1.27,2.1,134.1,118.6,0.0,0.0,3.37,120.12,0.34,6.23
Can Baylav,124.4,1.95,33.87,6.0,1.0,127.4,2.13,2074,2057,312,3,3,34.52,22.93,1.2,18.53,-1.79,2.84,1.07,111.1,137.8,1.0,0.0,11.72,525.74,1.45,343.43
Doga Cihan Goksel,120.9,1.98,37.76,2.0,0.0,120.9,1.98,2221,2142,90,2,0,37.76,19.94,1.08,8.77,-1.98,1.98,,120.9,,0.0,0.0,3.95,397.62,1.17,76.88
